run_id,repeat_id,split_seed,horizon,target_metric,series_id,split
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KTSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KTSBP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KUBE,test
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KUZB,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KZOS,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:KZOSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LIFE,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LKOH,validation
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LNZL,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LNZLP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LSNG,validation
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LSNGP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LSRG,test
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:LVHK,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MAGE,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MAGEP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MAGN,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MFGS,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MFGSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MGNT,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MGNZ,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MGTS,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MGTSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MISB,test
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MISBP,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MOEX,validation
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MRKC,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MRKK,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MRKP,test
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MRKS,train
meta_modeling_v1_20260331T120829Z,1,42,5,rmse,RU:MRKU,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ABIO,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ABRD,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AFKS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AFLT,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AGRO,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AKRN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ALRS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AMEZ,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:APTK,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AQUA,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ARSA,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ASSB,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:AVAN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BANE,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BANEP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BELU,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BISVP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BLNG,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BRZL,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:BSPB,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CBOM,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CHGZ,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CHKZ,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CHMF,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CHMK,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CNTL,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:CNTLP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:DIOD,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:DSKY,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:DVEC,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:DZRD,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:DZRDP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:EELT,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:ELFV,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:FEES,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:FESH,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:FIVE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GAZA,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GAZAP,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GAZP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GCHE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GLTR,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GMKN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:GTRK,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:HIMCP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:HYDR,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:IGST,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:IGSTP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:INGR,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:IRAO,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:IRKT,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:JNOS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:JNOSP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KAZT,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KAZTP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KBSB,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KCHE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KCHEP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KLSB,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KMAZ,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KMEZ,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KOGK,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KRKN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KRKNP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KRKOP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KROT,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KROTP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KRSB,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KRSBP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KTSB,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KTSBP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KUBE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KUZB,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KZOS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:KZOSP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LIFE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LKOH,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LNZL,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LNZLP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LSNG,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LSNGP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LSRG,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:LVHK,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MAGE,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MAGEP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MAGN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MFGS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MFGSP,test
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MGNT,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MGNZ,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MGTS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MGTSP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MISB,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MISBP,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MOEX,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MRKC,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MRKK,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MRKP,validation
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MRKS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,rmse,RU:MRKU,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ABIO,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ABRD,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AFKS,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AFLT,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AGRO,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AKRN,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ALRS,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AMEZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:APTK,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AQUA,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ARSA,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ASSB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:AVAN,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BANE,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BANEP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BELU,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BISVP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BLNG,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BRZL,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:BSPB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CBOM,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CHGZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CHKZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CHMF,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CHMK,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CNTL,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:CNTLP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:DIOD,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:DSKY,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:DVEC,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:DZRD,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:DZRDP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:EELT,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:ELFV,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:FEES,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:FESH,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:FIVE,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GAZA,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GAZAP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GAZP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GCHE,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GLTR,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GMKN,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:GTRK,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:HIMCP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:HYDR,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:IGST,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:IGSTP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:INGR,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:IRAO,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:IRKT,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:JNOS,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:JNOSP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KAZT,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KAZTP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KBSB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KCHE,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KCHEP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KLSB,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KMAZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KMEZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KOGK,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KRKN,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KRKNP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KRKOP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KROT,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KROTP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KRSB,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KRSBP,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KTSB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KTSBP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KUBE,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KUZB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KZOS,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:KZOSP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LIFE,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LKOH,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LNZL,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LNZLP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LSNG,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LSNGP,validation
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LSRG,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:LVHK,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MAGE,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MAGEP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MAGN,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MFGS,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MFGSP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MGNT,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MGNZ,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MGTS,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MGTSP,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MISB,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MISBP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MOEX,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MRKC,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MRKK,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MRKP,train
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MRKS,test
meta_modeling_v1_20260331T120829Z,3,19988,5,rmse,RU:MRKU,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ABIO,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ABRD,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AFKS,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AFLT,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AGRO,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AKRN,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ALRS,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AMEZ,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:APTK,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AQUA,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ARSA,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ASSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:AVAN,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BANE,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BANEP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BELU,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BISVP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BLNG,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BRZL,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:BSPB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CBOM,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CHGZ,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CHKZ,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CHMF,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CHMK,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CNTL,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:CNTLP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:DIOD,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:DSKY,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:DVEC,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:DZRD,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:DZRDP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:EELT,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:ELFV,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:FEES,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:FESH,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:FIVE,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GAZA,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GAZAP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GAZP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GCHE,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GLTR,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GMKN,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:GTRK,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:HIMCP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:HYDR,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:IGST,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:IGSTP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:INGR,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:IRAO,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:IRKT,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:JNOS,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:JNOSP,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KAZT,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KAZTP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KBSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KCHE,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KCHEP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KLSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KMAZ,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KMEZ,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KOGK,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KRKN,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KRKNP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KRKOP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KROT,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KROTP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KRSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KRSBP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KTSB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KTSBP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KUBE,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KUZB,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KZOS,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:KZOSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LIFE,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LKOH,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LNZL,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LNZLP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LSNG,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LSNGP,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LSRG,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:LVHK,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MAGE,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MAGEP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MAGN,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MFGS,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MFGSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MGNT,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MGNZ,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MGTS,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MGTSP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MISB,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MISBP,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MOEX,validation
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MRKC,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MRKK,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MRKP,test
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MRKS,train
meta_modeling_v1_20260331T120829Z,1,42,5,directional_accuracy,RU:MRKU,test
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:ABIO,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:ABRD,test
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:AFKS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:AFLT,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:AGRO,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:AKRN,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:ALRS,train
meta_modeling_v1_20260331T120829Z,2,10015,5,directional_accuracy,RU:AMEZ,train
